"URI","Title","RecordId","Authority","Coin Type URI","Date on Object","Degree","Deity","Denomination","Department","Diameter","Dynasty","Engraver","Era","Findspot","Findspot URI","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Weight","Year","Date Record Modified"
"http://numismatics.org/search/id/1941.36.25","Bronze Chalkous of Augustus, Alexandreia, 11 BC - 10 BC. 1941.36.25","1941.36.25","Augustus","","","","","Chalkous","Roman","17.0","","","","","","Augustus","","","Bronze","Alexandreia","","round altar","Coin","Augustus","D.45|M.8","Egypt","","cornucopiae","3.65","-10|-9","2015-06-18T18:11:31Z"
"http://numismatics.org/search/id/1943.39.9","Bronze Sestertius of Augustus, 27 BC - AD 14. 1943.39.9","1943.39.9","Augustus","","","","","Sestertius","Roman","","","","","","","Augustus","","Struck","Bronze","","DIVVS AVGVSTVS PATER","Head laur. l.","Cf","Augustus","","","SC PROVIDEN","Altar","","-26|14","2015-06-18T18:13:16Z"
"http://numismatics.org/search/id/1927.38.79","Bronze Obol of Augustus, Alexandreia, 2 BC - AD 14. 1927.38.79","1927.38.79","Augustus","","","","Dioscuri","Obol","Roman","20.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head laur. r.","Coin","Augustus","D.54|M.20","Egypt","","Dioscuri caps","5.79","-1|14","2015-06-18T17:21:25Z"
"http://numismatics.org/search/id/1927.999.234","Bronze Obol of Augustus, Alexandreia, 27 BC - 8 BC. 1927.999.234","1927.999.234","Augustus","","","","","Obol","Roman","22.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head r.","Coin","Augustus","D.10|M.7","Egypt","","pontifical instruments","5.88","-26|-7","2015-06-18T17:21:42Z"
"http://numismatics.org/search/id/1934.21.75","Bronze Diobol of Augustus, Alexandreia, 2 BC - AD 14. 1934.21.75","1934.21.75","Augustus","","","","","Diobol","Roman","25.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head laur. r.","Coin","Augustus","D.51|M.12","Egypt","","six grain stalks","9.664","-1|14","2015-06-18T17:34:18Z"
"http://numismatics.org/search/id/1966.114.8","Bronze Denarius of Augustus, 27 BC - AD 14. 1966.114.8","1966.114.8","Augustus|Agrippa","","","","","Denarius","Roman","","","","","","","Augustus","","","Bronze","","CAEAER AVGVSTVS","Bare head r.","Cf","Augustus|Agrippa","","","L PLATORINVS III VIR","Agrippa","","-26|14","2015-06-18T21:17:52Z"
"http://numismatics.org/search/id/1964.134.12","Bronze Denarius of Augustus, 27 BC - AD 14. 1964.134.12","1964.134.12","Augustus","","","","","Denarius","Roman","","","","","","","Augustus","","","Bronze","","","Head laur. r.","Cf","Augustus","","","C L CAESARES","Two soldiers","","-26|14","2015-06-18T21:13:55Z"
"http://numismatics.org/search/id/1973.56.1253","Bronze Dichalkon of Augustus, Alexandreia, 27 BC - 8 BC. 1973.56.1253","1973.56.1253","Augustus","","","","","Dichalkon","Roman","16.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head laur. r.","Coin","Augustus","D.7|M.-","Egypt","","Ibis stg. l.","2.33","-26|-7","2015-06-19T02:00:03Z"
"http://numismatics.org/search/id/1973.56.1254","Bronze Chalkous of Augustus, Alexandreia, 3 BC - 2 BC. 1973.56.1254","1973.56.1254","Augustus","","","","","Chalkous","Roman","15.0","","","","","","Augustus","","","Bronze","Alexandreia","","round altar","Coin","Augustus","D.47|M.-","Egypt","","legend within wreath","3.84","-2|-1","2015-06-19T02:00:04Z"
"http://numismatics.org/search/id/1973.56.1256","Bronze Chalkous of Augustus, Alexandreia, AD 10 - AD 11. 1973.56.1256","1973.56.1256","Augustus","","","","","Chalkous","Roman","15.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head laur. r.","Coin","Augustus","D.41|M.-","Egypt","","date within legend","1.98","10|11","2015-06-19T02:00:04Z"
"http://numismatics.org/search/id/1949.172.21","Bronze Chalkous of Augustus, Alexandreia, AD 8 - AD 9. 1949.172.21","1949.172.21","Augustus","","","","","Chalkous","Roman","12.0","","","","","","Augustus","","","Bronze","Alexandreia","","legend","Coin","Augustus","D.49|M.-","Egypt","","Crescent","0.83","8|9","2015-06-18T19:59:44Z"
"http://numismatics.org/search/id/1949.172.22","Bronze Chalkous of Augustus, Alexandreia, 2 BC - AD 14. 1949.172.22","1949.172.22","Augustus","","","","","Chalkous","Roman","13.0","","","","","","Augustus","","","Bronze","Alexandreia","","crocodile","Coin","Augustus","D.-|M.-","Egypt","","legend","1.16","-1|14","2015-06-18T19:59:44Z"
"http://numismatics.org/search/id/1954.18.193","Bronze Hemiobol of Augustus, Alexandreia, 27 BC - 8 BC. 1954.18.193","1954.18.193","Augustus","","","","","Hemiobol","Roman","14.0","","","","","","Augustus","","","Bronze","Alexandreia","C","Head r.","Coin","Augustus","D.11|M.9","Egypt","","Crescent and star","2.95","-26|-7","2015-06-18T20:16:37Z"
"http://numismatics.org/search/id/1954.18.194","Bronze Hemiobol of Augustus, Alexandreia, 27 BC - 8 BC. 1954.18.194","1954.18.194","Augustus","","","","","Hemiobol","Roman","15.0","","","","","","Augustus","","","Bronze","Alexandreia","C","Head r.","Coin","Augustus","D.11|M.9","Egypt","","Crescent and star","1.84","-26|-7","2015-06-18T20:16:37Z"
"http://numismatics.org/search/id/1974.26.5112","Bronze Diobol of Augustus, Alexandreia, 29 BC - AD 13. 1974.26.5112","1974.26.5112","Augustus|Gaius","","","","","Diobol","Roman","25.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head laur. r.","Coin","Augustus|Gaius","D.1|M.-","Egypt","","Head r.","11.25","-28|13","2015-06-19T02:04:25Z"
"http://numismatics.org/search/id/1974.26.5113","Bronze Drachm of Augustus, Alexandreia, 29 BC - 27 BC. 1974.26.5113","1974.26.5113","Augustus","","","","","Drachm","Roman","26.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head laur. r.","Coin","Augustus","D.2|M.-","Egypt","","Eagle stg. l.","16.41","-28|-26","2015-06-19T02:04:25Z"
"http://numismatics.org/search/id/1974.26.5114","Bronze Drachm of Augustus, Alexandreia, 29 BC - 27 BC. 1974.26.5114","1974.26.5114","Augustus","","","","","Drachm","Roman","28.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head laur. r.","Coin","Augustus","D.3|M.-","Egypt","","Eagle stg. l.","20.7","-28|-26","2015-06-19T02:04:25Z"
"http://numismatics.org/search/id/1974.26.5115","Bronze Diobol of Augustus, Alexandreia, 29 BC - 27 BC. 1974.26.5115","1974.26.5115","Augustus","","","","","Diobol","Roman","20.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head laur. r.","Coin","Augustus","D.4|M.-","Egypt","","Eagle stg. l.","10.14","-28|-26","2015-06-19T02:04:25Z"
"http://numismatics.org/search/id/1974.26.5116","Bronze Diobol of Augustus, Alexandreia, 27 BC - 8 BC. 1974.26.5116","1974.26.5116","Augustus","","","","","Diobol","Roman","25.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head r.","Coin","Augustus","D.9v|M.2","Egypt","","ritual vase","12.33","-26|-7","2015-06-19T02:04:25Z"
"http://numismatics.org/search/id/1974.26.5117","Bronze Obol of Augustus, Alexandreia, 27 BC - 8 BC. 1974.26.5117","1974.26.5117","Augustus","","","","","Obol","Roman","22.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head r.","Coin","Augustus","D.10|M.7","Egypt","","pontifical instruments","5.66","-26|-7","2015-06-19T02:04:25Z"
"http://numismatics.org/search/id/1974.26.5118","Bronze Hemiobol of Augustus, Alexandreia, 27 BC - 8 BC. 1974.26.5118","1974.26.5118","Augustus","","","","","Hemiobol","Roman","15.0","","","","","","Augustus","","","Bronze","Alexandreia","C","Head r.","Coin","Augustus","D.11|M.9","Egypt","","Crescent and star","2.92","-26|-7","2015-06-19T02:04:25Z"
"http://numismatics.org/search/id/1974.26.5120","Bronze Obol of Augustus, Alexandreia, 27 BC - 8 BC. 1974.26.5120","1974.26.5120","Augustus","","","","","Obol","Roman","20.0","","","","","","Augustus","","","Bronze","Alexandreia","","Round altar, garlanded","Coin","Augustus","D.16|M.17","Egypt","","legend within wreath","6.88","-26|-7","2015-06-19T02:04:25Z"
"http://numismatics.org/search/id/1974.26.5121","Bronze Chalkous of Augustus, Alexandreia, 27 BC - 8 BC. 1974.26.5121","1974.26.5121","Augustus","","","","","Chalkous","Roman","12.0","","","","","","Augustus","","","Bronze","Alexandreia","","star of eight rays","Coin","Augustus","D.18|M.-","Egypt","","value and legend","0.87","-26|-7","2015-06-19T02:04:25Z"
"http://numismatics.org/search/id/1974.26.5122","Bronze Chalkous of Augustus, Alexandreia, 11 BC - 10 BC. 1974.26.5122","1974.26.5122","Augustus","","","","","Chalkous","Roman","17.0","","","","","","Augustus","","","Bronze","Alexandreia","","round altar","Coin","Augustus","D.45|M.8","Egypt","","cornucopiae","3.24","-10|-9","2015-06-19T02:04:25Z"
"http://numismatics.org/search/id/1974.26.5123","Bronze Chalkous of Augustus, Alexandreia, 11 BC - 10 BC. 1974.26.5123","1974.26.5123","Augustus","","","","","Chalkous","Roman","17.0","","","","","","Augustus","","","Bronze","Alexandreia","","prow r.","Coin","Augustus","D.48|M.-","Egypt","","legend within wreath","3.57","-10|-9","2015-06-19T02:04:25Z"
"http://numismatics.org/search/id/1974.26.5124","Bronze Dichalkon of Augustus, Alexandreia, AD 9 - AD 10. 1974.26.5124","1974.26.5124","Augustus","","","","","Dichalkon","Roman","19.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head r.","Coin","Augustus","D.38|M.-","Egypt","","date within wreath","3.51","9|10","2015-06-19T02:04:26Z"
"http://numismatics.org/search/id/1974.26.5125","Bronze Diobol of Augustus, Alexandreia, AD 12 - AD 13. 1974.26.5125","1974.26.5125","Augustus","","","","","Diobol","Roman","25.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head laur. r.","Coin","Augustus","D.-|M.-","Egypt","","date within wreath","8.12","12|13","2015-06-19T02:04:26Z"
"http://numismatics.org/search/id/1974.26.5127","Bronze Obol of Augustus, Alexandreia, 2 BC - AD 14. 1974.26.5127","1974.26.5127","Augustus","","","","Dioscuri","Obol","Roman","20.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head laur. r.","Coin","Augustus","D.54|M.20","Egypt","","Dioscuri caps","4.523","-1|14","2015-06-19T02:04:26Z"
"http://numismatics.org/search/id/1974.26.5128","Bronze Obol of Augustus, Alexandreia, 2 BC - AD 14. 1974.26.5128","1974.26.5128","Augustus","","","","","Obol","Roman","20.0","","","","","","Augustus","","","Bronze","Alexandreia","","Head laur. r.","Coin","Augustus","D.55|M.21","Egypt","","Double cornucopiae","4.3","-1|14","2015-06-19T02:04:26Z"
"http://numismatics.org/search/id/1949.98.7","Bronze Denarius of Augustus, 27 BC - AD 14. 1949.98.7","1949.98.7","Augustus","","","","","Denarius","Roman","","","","","","","Augustus","","","Bronze","","CAESAR AVGVSTVS","Bare head l.","Cf","Augustus","","","DIVVS IVLIVS","Comet","","-26|14","2015-06-18T20:00:47Z"
"http://numismatics.org/search/id/1953.171.1102","Bronze As of Augustus, Rome, 23 BC - 15 BC. 1953.171.1102","1953.171.1102","Augustus","","","","","As","Roman","28.0","","","","","","Augustus","","Struck","Bronze","Rome","","head l.","Coin","Augustus","","Italy","","legend around SC","9.94","-23|-15","2016-02-10T16:30:08Z"
"http://numismatics.org/search/id/1944.100.53365","Bronze As of Augustus, Rome, 27 BC - AD 14. 1944.100.53365","1944.100.53365","Augustus","","","","","As","Roman","26.0","","","","","","Augustus","","Struck","Bronze","Rome","","","Coin","Augustus","ric.1(2).aug.","Italy","","","10.37","-27|14","2016-06-21T13:05:55Z"
"http://numismatics.org/search/id/1944.100.53367","Bronze As of Augustus, Rome, 27 BC - AD 14. 1944.100.53367","1944.100.53367","Augustus","","","","","As","Roman","27.0","","","","","","Augustus","","Struck","Bronze","Rome","","","Coin","Augustus","ric.1(2).aug.","Italy","","","8.93","-27|14","2016-06-21T13:05:56Z"
"http://numismatics.org/search/id/1953.171.987","Bronze As of Augustus, Rome, 27 BC - AD 14. 1953.171.987","1953.171.987","Augustus","","","","","As","Roman","27.0","","","","","","Augustus","","Struck","Bronze","Rome","","","Coin","Augustus","ric.1(2).aug.","Italy","","","9.19","-27|14","2016-06-21T13:12:59Z"
"http://numismatics.org/search/id/1953.171.989","Bronze As of Augustus, Rome, 27 BC - AD 14. 1953.171.989","1953.171.989","Augustus","","","","","As","Roman","26.0","","","","","","Augustus","","Struck","Bronze","Rome","","head l.","Coin","Augustus","ric.1(2).aug.","Italy","","","6.25","-27|14","2016-07-01T16:52:33Z"
"http://numismatics.org/search/id/1953.171.1064","Bronze Coin of Augustus, Lugdunum, 27 BC - AD 14. 1953.171.1064","1953.171.1064","Augustus","","","","","Struck","Roman","27.0","","","","","","Augustus","","","Bronze","Lugdunum","[...]","head left","Coin","","","Gaul","[...]","","6.67","-27|14","2017-05-12T17:30:22Z"
"http://numismatics.org/search/id/1953.171.998","Bronze As of Augustus, Rome, 27 BC - AD 14. 1953.171.998","1953.171.998","Augustus","","","","","As|Struck","Roman","25.0","","","","","","Augustus","","","Bronze","Rome","","head r.","Coin","","","Italy","","legend around central SC","10.12","-27|14","2017-05-12T17:30:29Z"
"http://numismatics.org/search/id/1990.23.30","Bronze As of Augustus, AD 10 - AD 14. 1990.23.30","1990.23.30","Augustus","","","","","As","Roman","25.0","","","","","","Augustus","","Cast","Bronze","","CAESAR AVGVSTVS DIVI F PATER PATRIAE","Augustus hd. laur. r.","Cf","Augustus","","","ROM ET AVG","Altar, Victories flanking","12.25","10|14","2015-06-19T03:01:20Z"
"http://numismatics.org/search/id/1992.32.15","Bronze As of Augustus, 27 BC - AD 14. 1992.32.15","1992.32.15","Augustus|Agrippa","","","","","As","Roman","26.0","","","","","","Augustus","","Cast","Bronze","","IMP DIVI F / P P","Addorsed heads of Augustus and Agrippa","Cf","Augustus|Agrippa","","","COL NEM","Crocodile r.; behind, palm tree","9.67","-26|14","2015-06-19T03:17:00Z"
"http://numismatics.org/search/id/1953.171.633","Bronze Semis of Augustus, Carthago Nova, 27 BC - AD 14. 1953.171.633","1953.171.633","Augustus","","","","","Semis","Roman","22.0","Roman--Provincial","","","","","Augustus","","","Bronze","Carthago Nova","","Augustus hd. r.","Coin","Augustus","RPC 1.168","Spain","","Hexastyle temple","6.24","-26|14","2015-06-18T20:14:01Z"
"http://numismatics.org/search/id/1953.171.986","Bronze As of Augustus, Rome, 27 BC - AD 14. 1953.171.986","1953.171.986","Augustus","","","","","As","Roman","27.0","","","","","","Augustus","","Struck","Bronze","Rome","","Augustus hd. l.","Coin","Augustus","ric.1(2).aug.","Italy","SC","legend around central SC","9.06","-27|14","2016-06-21T13:12:58Z"
"http://numismatics.org/search/id/1944.100.39203","RIC I (second edition) Augustus 486. 1944.100.39203","1944.100.39203","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.486","","","","As","Roman","25.5","","","","","","","","Struck","Bronze","Ephesus","CAESAR","Augustus hd. r.","Coin","Augustus","RIC I (second edition) Augustus 486","Ionia","AVGVSTVS","legend within wreath","11.93","-25","2016-10-21T21:56:04Z"
"http://numismatics.org/search/id/1995.11.1759","RIC I (second edition) Augustus 486. 1995.11.1759","1995.11.1759","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.486","","","","As","Roman","23.5","","","","","","","","Struck","Bronze","Ephesus","CAESAR","Head right","Coin","Augustus","RIC I (second edition) Augustus 486","Ionia","AVGVSTVS","Legend within wreath","10.32","-25","2016-10-21T22:33:06Z"
"http://numismatics.org/search/id/0000.999.53902","Bronze As of Augustus, Ephesus, 25 BC. 0000.999.53902","0000.999.53902","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.486","","","","As","Roman","","","","","","","","","Struck","Bronze","Ephesus","CAESAR","Augustus head right","Coin","Augustus","BMC.731|RIC I (second edition) Augustus 486","Ionia","AVGVSTVS","legend within wreath","8.36","-25","2017-05-19T21:30:15Z"
"http://numismatics.org/search/id/1937.158.389","RIC I (second edition) Augustus 398. 1937.158.389","1937.158.389","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.398","","","","Denarius","Roman","20.0","","","","","","C. Marius C F Tro","","Struck","Silver","Rome","AVGVSTVS","","Coin","Augustus","BMC.100|RIC I (second edition) Augustus 398","Italy","C MARIVS C F TRO III VIR","","3.84","-13","2016-06-21T21:13:49Z"
"http://numismatics.org/search/id/1937.158.392","RIC I (second edition) Augustus 407. 1937.158.392","1937.158.392","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.407","","","","Denarius","Roman","17.5","","","","","","C. Sulpicius Platorinus","","Struck","Silver","Rome","CAESAR AVGVSTVS","","Coin","Augustus|Agrippa","BMC.115|RIC I (second edition) Augustus 407","Italy","C SVLPICIVS PLATORIN","","3.92","-13","2016-06-21T21:13:54Z"
"http://numismatics.org/search/id/1944.100.38341","RIC I (second edition) Augustus 407. 1944.100.38341","1944.100.38341","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.407","","","","Denarius","Roman","18.0","","","","","","C. Sulpicius Platorinus","","Struck","Silver","Rome","CAESAR AVGVSTVS","","Coin","Augustus|Agrippa","BMC.115|RIC I (second edition) Augustus 407","Italy","C SVLPIOIVS PLATORIN","","3.82","-13","2016-06-21T22:14:01Z"
"http://numismatics.org/search/id/1944.100.38345","RIC I (second edition) Augustus 415. 1944.100.38345","1944.100.38345","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.415","","","Victory","Denarius","Roman","19.5","","","","","","L. Lentulus","","Struck","Silver","Rome","AVGVSTVS","","Coin","Augustus","BMC.124|RIC I (second edition) Augustus 415","Italy","L LENTVLVS FLAMEN MARTIALIS","","3.82","-12","2016-06-21T22:14:10Z"
"http://numismatics.org/search/id/1957.172.1469","RIC I (second edition) Augustus 407. 1957.172.1469","1957.172.1469","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.407","","","","Denarius","Roman","20.0","","","","","","C. Sulpicius Platorinus","","Struck","Silver","Rome","CAESAR AVGVSTVS","","Coin","Augustus|Agrippa","BMC.115|RIC I (second edition) Augustus 407","Italy","C SVLPIOIVS PLATORIN","","3.84","-13","2016-06-21T22:20:11Z"
"http://numismatics.org/search/id/1944.100.39090","RIC I (second edition) Augustus 165A. 1944.100.39090","1944.100.39090","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.165A","","","","Denarius","Roman","18.0","","","","","","","","Struck","Silver","Lugdunum","AVGVSTVS DIVI F","","Coin","Augustus","BMC.446|RIC I (second edition) Augustus 165A","Gallia","IMP X","","3.76","-15|-13","2016-06-21T13:02:01Z"
